ID,Description,Category,Duration,Download Link
NHU05104088,Nestling bill-snapping.,Uncategorized,19786.667,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05104088.wav.zip?download&rename=BBC_Nestling_bill_snapping__NHU05104088
NHU05104095,Cu song. Other birds in distance.,Uncategorized,36786.667,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05104095.wav.zip?download&rename=BBC_Cu_song__Other_birds_in_distan_NHU05104095
NHU05104159,Cu grunts from a female.,Uncategorized,37120,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05104159.wav.zip?download&rename=BBC_Cu_grunts_from_a_female__NHU05104159
NHU05104173,Song,Uncategorized,107706.667,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05104173.wav.zip?download&rename=BBC_Song_NHU05104173
NHU05104193,Adults feeding young,Uncategorized,111984.48999999999,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05104193.wav.zip?download&rename=BBC_Adults_feeding_young_NHU05104193
NHU05104233,F.p.pealei Extreme distress call cu.,Uncategorized,51020,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05104233.wav.zip?download&rename=BBC_F_p_pealei_Extreme_distress_ca_NHU05104233
NHU05104236,Calls.,Uncategorized,23280,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05104236.wav.zip?download&rename=BBC_Calls__NHU05104236
NHU05104240,EVENING With colobus monkeys,Uncategorized,392430.113,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05104240.wav.zip?download&rename=BBC_EVENING_With_colobus_monkeys_NHU05104240
NHU05104246,"LATE SPRING/SUMMER Swift flowing stream with distant willow warbler, chaffinch, whitethroat and distant sheep",Uncategorized,232113.515,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05104246.wav.zip?download&rename=BBC_LATE_SPRING_SUMMER_Swift_flowi_NHU05104246
NHU05104247,"LATE SPRING/SUMMER With ring ouzel alarm calls and song raven, curlew, red grouse, meadow pipit, sheep and flies, also stream in b/g NB: Some bird calls added",Uncategorized,274601.678,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05104247.wav.zip?download&rename=BBC_LATE_SPRING_SUMMER_With_ring_o_NHU05104247
NHU05104248,ANY SEASON,Uncategorized,153645.624,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05104248.wav.zip?download&rename=BBC_ANY_SEASON_NHU05104248
NHU05104249,"LATE SPRING/SUMMER Mainly neutral atmosphere with distant ring ouzel alarm call and song, raven and sheep, also stream murmuring in b/g",Uncategorized,258691.42900000003,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05104249.wav.zip?download&rename=BBC_LATE_SPRING_SUMMER_Mainly_neut_NHU05104249
NHU05104250,"LATE SPRING With woodland birds, song thrush, willow warbler, marsh tits, wren and chaffinch",Uncategorized,378244.036,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05104250.wav.zip?download&rename=BBC_LATE_SPRING_With_woodland_bird_NHU05104250
NHU05104275,"DAY with nightingale, willow warbler and garden warbler",Uncategorized,63240.316999999995,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05104275.wav.zip?download&rename=BBC_DAY_with_nightingale__willow_w_NHU05104275
NHU05104284,Cu alarm calls in colony. Alarm calls mcu from lesser black-backed gulls. Distant skylark.,Uncategorized,138576.372,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05104284.wav.zip?download&rename=BBC_Cu_alarm_calls_in_colony__Alar_NHU05104284
NHU05104289,Cu buzzing from bee held in hand.,Uncategorized,15551.973,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05104289.wav.zip?download&rename=BBC_Cu_buzzing_from_bee_held_in_ha_NHU05104289
NHU05104304,Song sheep bells in b/g,Uncategorized,91332.06300000001,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05104304.wav.zip?download&rename=BBC_Song_sheep_bells_in_b_g_NHU05104304
NHU05011013,Trumpeting display calls from cranes. Very quiet peaceful atmosphere from 0m22s. Wingbeats as crane takes off 1m24s. Also calls from redshank & bar headed geese.,Uncategorized,110542.494,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05011013.wav.zip?download&rename=BBC_Trumpeting_display_calls_from__NHU05011013
NHU05011016,"Cu shrill song from pipit (exact species unknown). Very clear sounds. B/g very quiet, occasional slight wind.",Uncategorized,69870.93000000001,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05011016.wav.zip?download&rename=BBC_Cu_shrill_song_from_pipit__exa_NHU05011016
NHU05011019,"Busy, loud atmosphere of colony of bar headed geese. Honking calls from geese. Also calls from Indian black gulls.",Uncategorized,82734.603,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05011019.wav.zip?download&rename=BBC_Busy__loud_atmosphere_of_colon_NHU05011019
NHU05011020,Md to distant wailing courtship calls & clucking from snowcock. Also calls from other bird species. B/g sounds of wind. N.B. Exact location of this recording is unknown. Also suitable as an alpine atmosphere.,Uncategorized,140552.472,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05011020.wav.zip?download&rename=BBC_Md_to_distant_wailing_courtshi_NHU05011020
NHU05011021,Md to distant clucking calls from snowcocks. Mcu calls from another (unidentified) bird species. B/g sounds of wind. N.B. Exact location of this recording is unknown. Occasional low level bumps on recording.,Uncategorized,41261.95,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05011021.wav.zip?download&rename=BBC_Md_to_distant_clucking_calls_f_NHU05011021
NHU05011023,Md to distant clucking calls from snowcocks. Also good wailing courtship calls. B/g sounds of wind & calls from other bird species. N.B. Exact location of this recording is unknown. Also suitable as an alpine atmosphere.,Uncategorized,146001.723,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05011023.wav.zip?download&rename=BBC_Md_to_distant_clucking_calls_f_NHU05011023
NHU05011025,Wailing courtship calls from snowcocks 0m17s. Md to distant clucking calls from snowcocks. Many calls from other (unidentified) bird species. N.B. Exact location of this recording is unknown. Also suitable as an alpine atmosphere.,Uncategorized,54569.161,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05011025.wav.zip?download&rename=BBC_Wailing_courtship_calls_from_s_NHU05011025
NHU05011026,"Cu, clear calls from owl. Quiet background. Occasional very distant, faint replies. N.B. Date of this recording is unknown.",Uncategorized,70722.54,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05011026.wav.zip?download&rename=BBC_Cu__clear_calls_from_owl__Quie_NHU05011026
NHU05011028,"Md, clear calls from owl. Quiet background. N.B. Date of this recording is unknown.",Uncategorized,103211.338,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05011028.wav.zip?download&rename=BBC_Md__clear_calls_from_owl__Quie_NHU05011028
NHU05011030,"Md, clucking calls from owl. Also a more typical call. Quiet background. N.B. Date of this recording is unknown.",Uncategorized,45911.746,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05011030.wav.zip?download&rename=BBC_Md__clucking_calls_from_owl__A_NHU05011030
NHU05011031,Various calls from pair of owls. Includes hoots & 'kewick' calls. Distant dog at end of recording. N.B. Date of this recording is unknown.,Uncategorized,59162.358,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05011031.wav.zip?download&rename=BBC_Various_calls_from_pair_of_owl_NHU05011031
NHU05011035,Mcu staccato grunts from nest building individual. Some gentle sounds of movement & splashing water. B/g calls from other bird species.,Uncategorized,103964.898,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05011035.wav.zip?download&rename=BBC_Mcu_staccato_grunts_from_nest__NHU05011035
NHU05011047,Mcu piping calls from two plovers. Md fly buzz. N.B. Exact date & location of this recording is unknown.,Uncategorized,24605.986,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05011047.wav.zip?download&rename=BBC_Mcu_piping_calls_from_two_plov_NHU05011047
NHU05011056,Mcu peeps from penguin chick. B/g calls from other chicks & sounds of the sea.,Uncategorized,55529.524000000005,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05011056.wav.zip?download&rename=BBC_Mcu_peeps_from_penguin_chick___NHU05011056
NHU05011058,Recorded at dawn. Fairly busy with calls from many bird species & insect stridulation. Sounds of dripping rain. Occasional distant calls from capuchin bird. N.B. Exact location of this recording is unknown.,Uncategorized,93637.91399999999,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05011058.wav.zip?download&rename=BBC_Recorded_at_dawn__Fairly_busy__NHU05011058
NHU05011072,Md moaning display calls from males at lek. B/g calls from howler monkeys. Also insect stridulation & calls from other bird species. Also suitable as a eerie atmosphere. Sounds of water drips. N.B. Details of reserve unknown.,Uncategorized,122482.902,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05011072.wav.zip?download&rename=BBC_Md_moaning_display_calls_from__NHU05011072
NHU05011076,"Distant calls from a group. Other birds in distance. Slight wind in trees, insects.",Uncategorized,75508.20899999999,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05011076.wav.zip?download&rename=BBC_Distant_calls_from_a_group__Ot_NHU05011076
NHU05011077,Distant-md calls from a group. Other birds calling.,Uncategorized,130167.98199999999,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05011077.wav.zip?download&rename=BBC_Distant_md_calls_from_a_group__NHU05011077
NHU05011091,Fairly busy with many calls from various bird species. Also sounds of wind in forest. Occasional cockerel & engine from nearby village. Some bangs & taps from rufous woodpecker.,Uncategorized,129639.56899999999,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05011091.wav.zip?download&rename=BBC_Fairly_busy_with_many_calls_fr_NHU05011091
NHU05011097,Mcu & cu coarse screeches from apostle birds. Also some sounds of strong wind. N.B. Exact date & location of this recording are unknown.,Uncategorized,46743.22,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05011097.wav.zip?download&rename=BBC_Mcu___cu_coarse_screeches_from_NHU05011097
NHU05011098,"Mcu to md coarse, shrill & trilling calls from apostle birds. B/g sounds of wind. Resonant calls 0m33s, 0m45s (species unknown). N.B. Exact date & location of this recording are unknown.",Uncategorized,54617.687,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05011098.wav.zip?download&rename=BBC_Mcu_to_md_coarse__shrill___tri_NHU05011098
NHU05011100,"Cu calls between group of birds. Coarse screeching, croaking & clicking sounds. B/g sounds of wind & calls from other bird species. N.B. Exact date & location of this recording are unknown.",Uncategorized,42538.866,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05011100.wav.zip?download&rename=BBC_Cu_calls_between_group_of_bird_NHU05011100
NHU05011105,Recorded in afternoon. Cu sounds of ringing stridulation from individual insect. B/g sounds of rainforest atmosphere.,Uncategorized,41361.27,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05011105.wav.zip?download&rename=BBC_Recorded_in_afternoon__Cu_soun_NHU05011105
NHU05011109,Recorded at dawn. Sounds of insects stridulating & buzzing. Md to distant calls from various bird species including black winged Oriole. Occasional drips.,Uncategorized,167149.66,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05011109.wav.zip?download&rename=BBC_Recorded_at_dawn__Sounds_of_in_NHU05011109
NHU05011112,Busy atmosphere in forest. Mcu to b/g calls from more than one species of dove/pigeon. Also many calls from other bird species. Sounds of insects.,Uncategorized,116551.202,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05011112.wav.zip?download&rename=BBC_Busy_atmosphere_in_forest__Mcu_NHU05011112
NHU05011121,Mcu to b/g calls from breeding colony of White cheeked & Crested terns. Distant roar of sea.,Uncategorized,84259.887,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05011121.wav.zip?download&rename=BBC_Mcu_to_b_g_calls_from_breeding_NHU05011121
NHU05011122,Busy atmosphere. Mcu to b/g calls from breeding colony of White cheeked & Crested terns. Some calls quite animated. B/g roar of sea.,Uncategorized,125189.22899999999,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05011122.wav.zip?download&rename=BBC_Busy_atmosphere__Mcu_to_b_g_ca_NHU05011122
NHU05011128,Recorded in evening. Md chorus of calls from colony of weavers. Occasional mcu calls. Some periods of relative quiet. N.B. Exact date & location of this recording is unknown.,Uncategorized,119164.49,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05011128.wav.zip?download&rename=BBC_Recorded_in_evening__Md_chorus_NHU05011128
NHU05011131,"Md whistling/piping contact calls from Guan. Also some other, brief calls from Guan. Sounds of insect stridulation.",Uncategorized,48067.664,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05011131.wav.zip?download&rename=BBC_Md_whistling_piping_contact_ca_NHU05011131
NHU05011132,Cu alarm calls from individual. Sounds of insect stridulation.,Uncategorized,30969.977,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05011132.wav.zip?download&rename=BBC_Cu_alarm_calls_from_individual_NHU05011132
NHU05011136,Mcu/md calls from individual ptarmigan. Calls gradually recede into distance. Also some distant calls from other bird species. N.B. Date of this recording is unknown.,Uncategorized,51618.141,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05011136.wav.zip?download&rename=BBC_Mcu_md_calls_from_individual_p_NHU05011136
NHU05011140,Low grunts from dominant male. Cackling calls from females. Also some shrill calls. B/g sounds of insects stridulating.,Uncategorized,74490.20400000001,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05011140.wav.zip?download&rename=BBC_Low_grunts_from_dominant_male__NHU05011140
NHU05011147,Md grunts from mandrill. B/g bird calls & stridulating insects. N.B. Some bangs on recording.,Uncategorized,20586.507999999998,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05011147.wav.zip?download&rename=BBC_Md_grunts_from_mandrill__B_g_b_NHU05011147
NHU05011148,Md squeak from mandrill. Also some squeals & grunts. B/g bird calls & stridulating insects.,Uncategorized,19819.704999999998,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05011148.wav.zip?download&rename=BBC_Md_squeak_from_mandrill__Also__NHU05011148
NHU05011152,"Early afternoon atmosphere. Sound of crickets, cicadas. Various bird species in b/g.",Uncategorized,194873.333,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05011152.wav.zip?download&rename=BBC_Early_afternoon_atmosphere__So_NHU05011152
NHU05011155,MCU calls from red-bellied and blue-and-yellow macaws in trees. B/g sounds of other bird species and insects including a hummingbird flying past.,Uncategorized,162065.964,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05011155.wav.zip?download&rename=BBC_MCU_calls_from_red_bellied_and_NHU05011155
NHU05011158,Cockerel crowing mcu. B/g sparrows.,Uncategorized,70957.098,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05011158.wav.zip?download&rename=BBC_Cockerel_crowing_mcu__B_g_spar_NHU05011158
NHU05011160,Mcu flock of wild birds calling. Md house crow and other bird.,Uncategorized,57909.841,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05011160.wav.zip?download&rename=BBC_Mcu_flock_of_wild_birds_callin_NHU05011160
NHU05011161,Cu energetic kiss-squeak alarm calls from female. Amusing raspberry sounds 0m37s.,Uncategorized,40726.349,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05011161.wav.zip?download&rename=BBC_Cu_energetic_kiss_squeak_alarm_NHU05011161
NHU05011164,Mcu croaking vocalisations from young male. B/g sounds of stridulating insects.,Uncategorized,17981.315,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05011164.wav.zip?download&rename=BBC_Mcu_croaking_vocalisations_fro_NHU05011164
NHU05011168,Atmosphere recorded during morning. Calls & song from variety of bird species. Occasional buzz from insects. Distant sounds of water.,Uncategorized,184441.542,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05011168.wav.zip?download&rename=BBC_Atmosphere_recorded_during_mor_NHU05011168
NHU05011171,"Md calls from drongo (exact species unknown, poss. hair crested drongo). B/g sounds from Celebes crested macaques. Distant sounds of the sea.",Uncategorized,56071.474,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05011171.wav.zip?download&rename=BBC_Md_calls_from_drongo__exact_sp_NHU05011171
NHU05011176,Mcu squealing calls from juvenile.,Uncategorized,35379.592000000004,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05011176.wav.zip?download&rename=BBC_Mcu_squealing_calls_from_juven_NHU05011176
NHU05011180,Mcu shrill stridulation from cicadas. B/g calls from orange tailed shama. Distant calls from other bird species.,Uncategorized,98780.045,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05011180.wav.zip?download&rename=BBC_Mcu_shrill_stridulation_from_c_NHU05011180
NHU05011182,Grunting warning (threat) calls from male. Buzz from insects. B/g song from orange tailed shama. Also some calls from other bird species.,Uncategorized,69921.451,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05011182.wav.zip?download&rename=BBC_Grunting_warning__threat__call_NHU05011182
NHU05011196,"Rapid echolocation clicks of varying patterns with occasional high intensity clicks.Low level ""sighs"". Hydrophone recording.",Uncategorized,208611.066,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05011196.wav.zip?download&rename=BBC_Rapid_echolocation_clicks_of_v_NHU05011196
NHU05011202,Wind & surf. Calls from gulls & other birds in the distance.,Uncategorized,127688.345,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05011202.wav.zip?download&rename=BBC_Wind___surf__Calls_from_gulls__NHU05011202
NHU05011205,"Clear echolocation clicks, at a fairly consistant rate. High speed burst @ 1'10"". Surf in b/g. Hydrophone recording. N.B. Exact date of this recording is unknown.",Uncategorized,220872.19999999998,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05011205.wav.zip?download&rename=BBC_Clear_echolocation_clicks__at__NHU05011205
NHU05011210,"Night at side of Mara River in thick, enclosed acacia woodland. Frogs, crickets, cicadas. Leaves falling. Distant greater bushbaby.",Uncategorized,307008.889,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05011210.wav.zip?download&rename=BBC_Night_at_side_of_Mara_River_in_NHU05011210
NHU05011211,"Pre-dawn at side of Mara River in thick, enclosed acacia woodland. Crickets & cicadas, a few birds - mainly common bulbuls. Splashes from hippos in river. Leaves falling.",Uncategorized,320339.41,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05011211.wav.zip?download&rename=BBC_Pre_dawn_at_side_of_Mara_River_NHU05011211
NHU05023036,Display calls cu from several birds in captivity.,Uncategorized,18857.959000000003,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05023036.wav.zip?download&rename=BBC_Display_calls_cu_from_several__NHU05023036
NHU9249292,drumming with chanting,Uncategorized,122906.667,https://sound-effects-media.bbcrewind.co.uk/zip/NHU9249292.wav.zip?download&rename=BBC_drumming_with_chanting_NHU9249292
NHU9249663,CU drumming (low pitch); slightly varying rhythm with neat ending; b/g insects and occasional voices,Uncategorized,59493.333,https://sound-effects-media.bbcrewind.co.uk/zip/NHU9249663.wav.zip?download&rename=BBC_CU_drumming__low_pitch___sligh_NHU9249663
NHU9321619,CU deep calls fring single camel; men't voices in b/g,Uncategorized,28786.667,https://sound-effects-media.bbcrewind.co.uk/zip/NHU9321619.wav.zip?download&rename=BBC_CU_deep_calls_fring_single_cam_NHU9321619
NHU9322119,MCU echoing calls in canyon with splashing water sounds,Uncategorized,80773.333,https://sound-effects-media.bbcrewind.co.uk/zip/NHU9322119.wav.zip?download&rename=BBC_MCU_echoing_calls_in_canyon_wi_NHU9322119
NHU9322987,open air strong wind atmos,Uncategorized,83733.333,https://sound-effects-media.bbcrewind.co.uk/zip/NHU9322987.wav.zip?download&rename=BBC_open_air_strong_wind_atmos_NHU9322987
NHU9325328,CU squeaks and banging sounds in confined space,Uncategorized,187893.333,https://sound-effects-media.bbcrewind.co.uk/zip/NHU9325328.wav.zip?download&rename=BBC_CU_squeaks_and_banging_sounds__NHU9325328
NHU9325476,CU calls from several; windy b/g,Uncategorized,228786.667,https://sound-effects-media.bbcrewind.co.uk/zip/NHU9325476.wav.zip?download&rename=BBC_CU_calls_from_several__windy_b_NHU9325476
NHU9325566,quiet atmosphere with birds and insects,Uncategorized,150026.66700000002,https://sound-effects-media.bbcrewind.co.uk/zip/NHU9325566.wav.zip?download&rename=BBC_quiet_atmosphere_with_birds_an_NHU9325566
NHU9326220,"w/ distant birds, river and farm sounds",Uncategorized,62200,https://sound-effects-media.bbcrewind.co.uk/zip/NHU9326220.wav.zip?download&rename=BBC_w__distant_birds__river_and_fa_NHU9326220
NHU9327601,peaceful desert amosphere with cicadas,Uncategorized,164933.333,https://sound-effects-media.bbcrewind.co.uk/zip/NHU9327601.wav.zip?download&rename=BBC_peaceful_desert_amosphere_with_NHU9327601
NHU9327634,Desert atmosphere with birds and insects; prominent croaking,Uncategorized,183186.667,https://sound-effects-media.bbcrewind.co.uk/zip/NHU9327634.wav.zip?download&rename=BBC_Desert_atmosphere_with_birds_a_NHU9327634
NHU9328596,wide range of CU vocalising from fox cub - high pitched screeching and agitated calls becomign whimpers near end,Uncategorized,197720,https://sound-effects-media.bbcrewind.co.uk/zip/NHU9328596.wav.zip?download&rename=BBC_wide_range_of_CU_vocalising_fr_NHU9328596
NHU9382704,"Spring; Neutral atmos w/ bush warbler, Japanses blue flycatcher, black kite, great spotted woodpecker, azure-winged magpie, grey thrush",Uncategorized,153826.667,https://sound-effects-media.bbcrewind.co.uk/zip/NHU9382704.wav.zip?download&rename=BBC_Spring__Neutral_atmos_w__bush__NHU9382704
NHU9382816,"Spring: terraced farmland; fairly netrual w/ Japanese meadow bunting, grey thrush, tree sparrow",Uncategorized,89480,https://sound-effects-media.bbcrewind.co.uk/zip/NHU9382816.wav.zip?download&rename=BBC_Spring__terraced_farmland__fai_NHU9382816
NHU9479419,nest activity - birds in b/g towards end [rec w/ mic on surface of mound],Uncategorized,91666.667,https://sound-effects-media.bbcrewind.co.uk/zip/NHU9479419.wav.zip?download&rename=BBC_nest_activity___birds_in_b_g_t_NHU9479419
NHU9479424,nest activity [rec with mic on surface of mound]   ,Uncategorized,183453.33299999998,https://sound-effects-media.bbcrewind.co.uk/zip/NHU9479424.wav.zip?download&rename=BBC_nest_activity__rec_with_mic_on_NHU9479424
NHU9720402,MCU male long song (to attract female),Uncategorized,111306.667,https://sound-effects-media.bbcrewind.co.uk/zip/NHU9720402.wav.zip?download&rename=BBC_MCU_male_long_song__to_attract_NHU9720402
NHU9720307,"incl: 13.00 tawny owl; 19.40 tawny owl, robin, redstart, pheasant, roe deer (movement); 38.00 cuckoo, great tit; 52.00 great tit, 53.00 thrush alarm",Uncategorized,4475893.333,https://sound-effects-media.bbcrewind.co.uk/zip/NHU9720307.wav.zip?download&rename=BBC_incl__13_00_tawny_owl__19_40_t_NHU9720307
NHU9688482,morning forest atmos; some branches snapping,Uncategorized,152586.66700000002,https://sound-effects-media.bbcrewind.co.uk/zip/NHU9688482.wav.zip?download&rename=BBC_morning_forest_atmos__some_bra_NHU9688482
NHU9679263,blasts of hot air; walkie talkie,Uncategorized,20560,https://sound-effects-media.bbcrewind.co.uk/zip/NHU9679263.wav.zip?download&rename=BBC_blasts_of_hot_air__walkie_talk_NHU9679263
NHU9679309,squeaks - distant and CU,Uncategorized,69413.333,https://sound-effects-media.bbcrewind.co.uk/zip/NHU9679309.wav.zip?download&rename=BBC_squeaks___distant_and_CU_NHU9679309
NHU9679482,cracking palm nuts and baging,Uncategorized,26333.333,https://sound-effects-media.bbcrewind.co.uk/zip/NHU9679482.wav.zip?download&rename=BBC_cracking_palm_nuts_and_baging_NHU9679482
NHU9679534,CU excitable chimps,Uncategorized,127213.333,https://sound-effects-media.bbcrewind.co.uk/zip/NHU9679534.wav.zip?download&rename=BBC_CU_excitable_chimps_NHU9679534
NHU9679545,dusk chorus ,Uncategorized,116053.333,https://sound-effects-media.bbcrewind.co.uk/zip/NHU9679545.wav.zip?download&rename=BBC_dusk_chorus__NHU9679545
NHU9679556,MCU atmos shepherd approaches,Uncategorized,46333.333000000006,https://sound-effects-media.bbcrewind.co.uk/zip/NHU9679556.wav.zip?download&rename=BBC_MCU_atmos_shepherd_approaches_NHU9679556
NHU9679570,morning atmos,Uncategorized,105453.333,https://sound-effects-media.bbcrewind.co.uk/zip/NHU9679570.wav.zip?download&rename=BBC_morning_atmos_NHU9679570
NHU9679621,Cu young goat walking and bleating,Uncategorized,105973.333,https://sound-effects-media.bbcrewind.co.uk/zip/NHU9679621.wav.zip?download&rename=BBC_Cu_young_goat_walking_and_blea_NHU9679621
NHU05098198,Cu calls from bulls. Females in background. Surf on beach.,Uncategorized,46560,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05098198.wav.zip?download&rename=BBC_Cu_calls_from_bulls__Females_i_NHU05098198
NHU05098204,"Three chicks (about 4 weeks old) calling in nest box; rasping calls (begging calls), cheeps, bill-snaps and movement sounds. Rooks call in distance - about 6 mins in.",Uncategorized,489180.136,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05098204.wav.zip?download&rename=BBC_Three_chicks__about_4_weeks_ol_NHU05098204
NHU05098206,Three chicks (about 4 weeks old) in nest box; wing-flapping.,Uncategorized,56409.161,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05098206.wav.zip?download&rename=BBC_Three_chicks__about_4_weeks_ol_NHU05098206
NHU05098210,"Three chicks (about 4 weeks old) calling in nest box; excited calls at start of recording, rasping calls, bill clicks and preening sounds.",Uncategorized,127832.381,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05098210.wav.zip?download&rename=BBC_Three_chicks__about_4_weeks_ol_NHU05098210
NHU05098217,"Three chicks (about 4 weeks old) calling in nest box; rasping calls, bill-clicks, cheeps and wing-flapping. Calls from adult in distance.",Uncategorized,171955.737,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05098217.wav.zip?download&rename=BBC_Three_chicks__about_4_weeks_ol_NHU05098217
NHU05076064,MC alarm calls from a female. Windy with gusts. Wind in grasses. Birds occasionally singing in b/g. NB: Exact date of recording not known.,Uncategorized,85596.78,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05076064.wav.zip?download&rename=BBC_MC_alarm_calls_from_a_female___NHU05076064
NHU05076081,Herd passing c/u through maquis vegetation with neck bells ringing NB: Exact date of recording unknown,Uncategorized,213487.166,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05076081.wav.zip?download&rename=BBC_Herd_passing_c_u_through_maqui_NHU05076081
NHU05076102,"Herd grazing with zebras, swallows and yellow wagtails",Uncategorized,151176.417,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05076102.wav.zip?download&rename=BBC_Herd_grazing_with_zebras__swal_NHU05076102
NHU05076109,Adults calling c/u with insects in b/g,Uncategorized,221857.234,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05076109.wav.zip?download&rename=BBC_Adults_calling_c_u_with_insect_NHU05076109
NHU05076110,Adult calling c/u with insects in b/g,Uncategorized,91087.166,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05076110.wav.zip?download&rename=BBC_Adult_calling_c_u_with_insects_NHU05076110
NHU05076130,CU calls from two or more animals. Steller's Jay calls in b/g. NB: Identity of this species is uncertain.,Uncategorized,188602.449,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05076130.wav.zip?download&rename=BBC_CU_calls_from_two_or_more_anim_NHU05076130
NHU05076132,CU colony calls. NB: Exact date of recording not known.,Uncategorized,216115.283,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05076132.wav.zip?download&rename=BBC_CU_colony_calls__NB__Exact_dat_NHU05076132
NHU05076133,Mcu male colony calls. Kittiwakes calling in b/g. Sea lapping on shore. Exact date unknown.,Uncategorized,150756.19,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05076133.wav.zip?download&rename=BBC_Mcu_male_colony_calls__Kittiwa_NHU05076133
NHU05076158,"MC cries from pups, sea wash in foreground. Calls from distant Black Oystercatchers. Hissy NB: Exact date of recording not known.",Uncategorized,79023.719,https://sound-effects-media.bbcrewind.co.uk/zip/NHU05076158.wav.zip?download&rename=BBC_MC_cries_from_pups__sea_wash_i_NHU05076158
